Trainee ID,Trainer ID,Date,Height,Weight,Chest Size,Fat Percentage,Waist Size,Hip Size,Muscle Mass,Goal
23004,30040,2024-08-25,152,73,114,16.59,70,89,41,Build Muscle
23005,30041,2024-06-05,175,69,110,24.97,95,106,46,Build Muscle
23010,30042,2023-03-10,159,87,91,22.71,87,88,37,Build Muscle
23027,30047,2022-03-13,198,68,95,12.1,77,105,37,Maintain
23031,30049,2024-08-12,165,67,103,20.63,96,88,36,Build Muscle
23050,30059,2021-07-09,189,65,112,15.33,85,93,34,Lose Fat
23051,30081,2021-10-28,193,81,116,17.86,79,85,39,Maintain
23052,30093,2022-08-23,192,85,112,21.88,99,86,33,Build Muscle
23059,30105,2024-04-08,179,76,110,16.21,75,92,43,Build Muscle
23062,30115,2023-11-04,153,69,117,15.2,85,104,33,Lose Fat
23068,30121,2024-03-10,164,88,85,21.94,70,106,36,Lose Fat
23070,30128,2022-11-23,179,70,100,20.04,85,85,33,Lose Fat
23088,30131,2024-11-21,163,58,102,20.08,81,106,45,Build Muscle
23090,30159,2024-05-26,178,87,103,15.33,99,90,35,Lose Fat
23095,30164,2022-10-16,200,74,109,11.68,82,104,41,Build Muscle
23100,30175,2024-01-31,166,63,104,24.76,80,101,35,Lose Fat
23102,30176,2023-11-03,154,67,91,15.37,89,94,48,Lose Fat
23104,30183,2022-11-01,157,83,88,11.77,96,90,37,Lose Fat
23111,30016,2023-01-31,166,65,94,10.17,93,104,43,Build Muscle
23115,30019,2024-02-03,161,67,89,12.01,85,110,30,Maintain
23118,30023,2023-07-09,153,68,112,14.19,74,89,30,Build Muscle
23129,30027,2023-02-24,196,71,100,18.95,73,94,49,Maintain
23130,30032,2025-04-18,178,58,94,13.98,100,100,32,Lose Fat
23132,30040,2023-02-04,194,86,118,15.89,72,89,36,Lose Fat
23134,30041,2024-03-04,165,76,109,23.75,71,101,33,Build Muscle
23135,30042,2022-04-22,174,57,118,24.78,84,93,50,Lose Fat
23138,30047,2023-12-06,156,61,109,13,100,101,40,Build Muscle
23139,30049,2022-08-16,195,82,91,23.08,97,92,43,Lose Fat
23151,30059,2024-03-19,181,61,106,12.5,95,91,38,Lose Fat
23152,30081,2022-12-05,192,79,120,10.4,81,101,41,Lose Fat
23156,30093,2022-06-30,198,82,97,22.78,95,96,45,Lose Fat
23163,30105,2022-09-13,151,85,120,13.98,77,95,49,Lose Fat
23164,30115,2023-07-02,150,93,88,15.56,78,106,47,Lose Fat
23169,30121,2021-09-30,158,94,88,14.96,98,106,30,Lose Fat
23176,30128,2023-06-24,184,55,96,23.73,97,95,39,Build Muscle
23191,30131,2024-02-01,199,80,94,23.99,87,87,45,Lose Fat
23192,30159,2024-12-16,196,69,109,15.34,92,97,37,Lose Fat
23193,30164,2024-07-28,189,79,93,21.71,99,103,38,Maintain
23204,30175,2023-12-21,190,63,96,23.56,81,86,45,Lose Fat
23208,30176,2023-06-25,169,65,108,21.1,84,93,38,Build Muscle
23216,30183,2023-02-23,191,93,107,20.99,74,104,46,Lose Fat
23217,30016,2023-12-10,176,91,103,11.81,75,105,34,Build Muscle
23221,30019,2025-04-10,195,90,85,11.31,86,109,46,Lose Fat
23222,30023,2025-04-14,174,58,96,14.66,71,101,41,Maintain
23225,30027,2023-12-12,162,83,103,12.39,88,105,37,Maintain
23227,30032,2023-10-21,198,71,90,13.71,99,94,49,Maintain
23231,30040,2022-04-03,160,90,88,18.78,97,102,35,Maintain
23234,30041,2023-06-13,182,80,117,16.33,74,95,35,Maintain
23235,30042,2024-07-05,161,64,101,11.75,76,88,43,Lose Fat
23237,30047,2024-07-24,186,91,103,13.95,82,109,30,Build Muscle
23239,30049,2022-11-18,199,95,110,23.41,96,99,48,Build Muscle
23241,30059,2021-10-18,169,59,116,24.14,80,102,42,Lose Fat
23248,30081,2024-01-02,161,70,102,20.58,76,87,35,Maintain
23249,30093,2022-02-07,172,78,85,19.55,92,106,33,Lose Fat
23252,30105,2023-11-10,153,62,112,22.12,77,90,31,Lose Fat
23258,30115,2021-06-21,191,89,100,19.58,70,90,43,Build Muscle
23261,30121,2022-03-27,165,72,120,22.58,89,86,50,Lose Fat
23271,30128,2024-03-21,163,77,115,20.39,77,98,37,Build Muscle
23294,30131,2022-03-13,198,61,105,11.49,98,105,45,Maintain
23295,30159,2024-12-08,166,87,95,20.76,95,107,48,Lose Fat
23302,30164,2022-09-14,184,64,85,21.13,86,89,36,Build Muscle
23312,30175,2022-12-25,167,55,104,10.37,86,86,33,Build Muscle
23315,30176,2023-10-21,165,69,91,20.81,82,103,34,Maintain
23321,30183,2022-01-19,178,86,88,18.05,81,100,44,Build Muscle
23323,30016,2021-08-29,195,57,90,14.88,82,107,34,Lose Fat
23328,30019,2023-04-10,174,60,85,19.89,96,97,47,Build Muscle
23337,30023,2022-01-04,162,91,87,18.18,86,97,33,Build Muscle
23341,30027,2022-07-09,175,65,99,14.52,76,101,33,Maintain
23346,30032,2024-01-09,197,91,95,10.78,99,104,37,Lose Fat
23351,30040,2022-03-04,172,74,88,15.4,76,103,34,Maintain
23352,30041,2023-05-18,194,55,94,12.99,83,102,30,Build Muscle
23363,30042,2023-01-13,167,91,113,18.99,77,87,35,Lose Fat
23366,30047,2024-07-07,195,57,102,24.71,80,106,49,Lose Fat
23369,30049,2023-03-08,161,93,93,11.71,93,100,40,Maintain
23374,30059,2023-10-13,194,88,90,11.83,70,86,32,Build Muscle
23377,30081,2022-06-26,194,87,113,24.9,83,94,31,Build Muscle
23378,30093,2023-05-29,154,68,88,15.26,73,88,34,Build Muscle
23383,30105,2021-07-30,157,67,96,11.49,90,99,39,Lose Fat
23385,30115,2023-10-10,167,79,86,17.54,70,87,48,Lose Fat
23387,30121,2022-04-27,161,63,99,10.65,73,100,36,Maintain
23388,30128,2023-12-15,161,93,105,11.48,71,92,31,Lose Fat
23389,30131,2024-02-24,156,76,117,12.42,91,104,44,Maintain
23391,30159,2022-07-28,196,67,110,16.5,96,91,48,Build Muscle
23400,30164,2022-01-02,151,82,119,15.2,76,92,44,Maintain
23404,30175,2023-07-30,187,91,118,11.89,73,104,34,Maintain
23405,30176,2023-01-06,164,57,119,17.75,92,88,34,Build Muscle
23409,30183,2022-08-27,193,59,109,12.67,73,107,45,Lose Fat
23411,30016,2025-03-17,195,79,98,21.6,92,90,34,Maintain
23419,30019,2023-11-08,199,61,101,24.75,91,86,35,Lose Fat
23428,30023,2023-05-02,181,76,92,17.93,73,94,48,Build Muscle
23443,30027,2023-03-12,196,67,111,16.56,88,104,50,Build Muscle
23445,30032,2023-04-24,158,91,102,15.13,77,94,32,Lose Fat
23447,30040,2023-06-26,150,91,88,21.34,73,103,42,Maintain
23449,30041,2024-07-28,179,89,97,13.87,73,92,45,Build Muscle
23468,30042,2025-04-11,167,73,92,16.9,96,93,35,Lose Fat
23469,30047,2024-02-04,158,71,100,15.7,89,106,34,Maintain
23486,30049,2023-09-09,153,63,93,12.25,83,100,37,Maintain
23489,30059,2023-11-11,173,55,115,20.55,89,97,45,Build Muscle
23506,30081,2022-11-18,197,57,85,23.65,96,88,34,Lose Fat
23509,30093,2022-12-18,167,62,102,17.24,98,86,31,Lose Fat
23510,30105,2021-07-06,159,67,87,14.33,81,90,49,Lose Fat
23511,30115,2023-11-06,166,82,92,10.42,76,88,46,Lose Fat
23516,30121,2024-09-29,161,95,91,22.14,73,86,37,Build Muscle
23517,30128,2023-05-05,161,72,115,11.65,98,108,34,Maintain
23520,30131,2025-01-23,153,92,116,17.8,73,95,50,Maintain
23531,30159,2024-11-17,171,56,109,16.06,85,87,40,Lose Fat
23534,30164,2023-01-01,167,73,104,21.49,75,94,49,Lose Fat
23540,30175,2023-10-16,154,69,95,20.69,99,101,34,Maintain
23542,30176,2022-10-21,186,92,106,22.22,89,109,34,Build Muscle
23547,30183,2023-03-17,161,67,117,23.08,98,100,33,Lose Fat
23551,30016,2021-06-28,181,78,111,18.97,72,107,50,Maintain
23554,30019,2023-05-26,173,86,94,11.31,82,98,48,Lose Fat
23560,30023,2023-01-29,153,87,99,16.06,73,103,45,Lose Fat
23563,30027,2024-09-29,190,92,106,12.36,82,103,46,Build Muscle
23564,30032,2022-03-01,150,71,93,19.75,95,88,49,Build Muscle
23568,30040,2022-10-20,172,84,100,15.85,96,106,30,Lose Fat
23572,30041,2023-05-12,198,94,86,22.87,83,100,46,Lose Fat
23583,30042,2023-08-11,155,60,114,16.95,94,99,48,Maintain
23589,30047,2025-03-18,197,78,87,10.95,89,102,36,Build Muscle
23608,30049,2022-10-12,160,71,119,10.72,75,101,35,Lose Fat
23616,30059,2023-04-01,197,84,106,24.07,77,108,45,Build Muscle
23618,30081,2023-05-30,174,89,96,10.36,78,87,38,Lose Fat
23620,30093,2023-10-11,179,68,119,22.07,76,96,32,Maintain
23623,30105,2023-11-02,157,93,104,13.07,77,87,49,Build Muscle
23632,30115,2022-10-01,152,66,114,13.02,95,87,39,Maintain
23636,30121,2022-03-16,200,79,104,12.34,94,97,33,Lose Fat
23637,30128,2023-12-03,162,81,100,23.12,79,89,35,Lose Fat
23639,30131,2022-10-24,157,55,95,10.52,97,90,46,Build Muscle
23641,30159,2023-04-17,199,67,118,22.91,82,91,49,Maintain
23646,30164,2023-06-02,171,87,113,20.95,71,91,46,Lose Fat
23647,30175,2023-03-17,192,60,94,16.46,73,85,39,Maintain
23652,30176,2023-02-26,180,60,117,12.19,82,106,39,Lose Fat
23660,30183,2022-12-26,172,57,120,16.9,80,91,30,Lose Fat
23663,30016,2023-08-16,188,65,112,18.98,93,103,31,Lose Fat
23674,30019,2022-05-08,156,70,105,17.83,98,97,45,Build Muscle
23692,30023,2022-02-25,189,71,111,15.89,71,105,46,Lose Fat
23694,30027,2022-05-12,170,72,87,12.3,87,103,34,Lose Fat
23700,30032,2022-12-06,194,61,102,12.31,88,109,38,Maintain
23710,30040,2023-07-27,170,58,111,20.1,72,104,46,Build Muscle
23715,30041,2023-05-25,192,64,102,13.73,81,94,36,Build Muscle
23725,30042,2023-04-08,158,61,109,24.48,86,96,38,Lose Fat
23729,30047,2023-07-21,166,83,94,20.27,90,98,33,Build Muscle
23735,30049,2024-11-13,161,55,118,24.95,89,98,48,Maintain
23749,30059,2021-11-04,156,82,111,24.31,83,103,36,Maintain
23750,30081,2024-04-14,193,57,100,16.87,96,86,38,Build Muscle
23756,30093,2024-11-26,186,85,100,20.08,88,91,39,Build Muscle
23761,30105,2023-03-28,151,79,86,21.77,96,110,40,Maintain
23763,30115,2023-09-15,174,85,101,14.4,77,87,30,Build Muscle
23765,30121,2023-08-22,192,78,98,13.96,74,106,30,Build Muscle
23769,30128,2022-02-02,181,93,93,15.61,97,90,36,Build Muscle
23770,30131,2022-02-05,157,55,86,20.89,97,90,41,Lose Fat
23771,30159,2023-04-26,172,74,114,22.36,77,93,35,Maintain
23774,30164,2023-06-12,190,95,103,16.29,70,86,46,Maintain
23777,30175,2022-07-23,155,92,101,14.41,92,94,46,Maintain
23778,30176,2022-09-13,194,76,110,24.49,90,104,34,Maintain
23782,30183,2022-05-10,165,80,120,10.57,74,87,37,Build Muscle
23799,30016,2021-12-02,162,62,112,20.58,74,92,36,Maintain
23802,30019,2024-01-15,196,70,85,19.27,71,110,34,Lose Fat
23806,30023,2024-04-24,173,58,89,13.93,90,109,40,Lose Fat
23813,30027,2023-06-14,191,90,100,21.65,83,99,43,Lose Fat
23823,30032,2025-04-14,157,93,120,16.74,77,98,36,Lose Fat
23826,30040,2022-12-17,170,64,91,14.13,99,93,50,Maintain
23829,30041,2024-01-21,182,70,93,22.49,97,105,34,Build Muscle
23832,30042,2022-05-14,152,62,118,12.52,80,102,50,Maintain
23834,30047,2022-12-01,162,65,93,20.26,99,93,37,Build Muscle
23835,30049,2022-05-02,156,81,91,11.7,76,107,47,Lose Fat
23842,30059,2023-01-02,200,82,98,12.54,95,85,38,Build Muscle
23852,30081,2024-07-12,156,87,95,18.81,87,97,50,Maintain
23853,30093,2023-12-19,152,95,109,19.79,70,93,33,Build Muscle
23875,30105,2022-01-23,180,60,115,14.76,93,88,32,Lose Fat
23877,30115,2022-08-29,182,90,92,19.02,70,93,31,Maintain
23881,30121,2024-01-01,159,71,116,18.51,70,91,46,Build Muscle
23887,30128,2022-02-21,172,73,106,20.7,78,105,36,Maintain
23889,30131,2022-05-15,192,55,120,18.87,80,97,30,Build Muscle
23891,30159,2022-03-12,186,83,86,13.89,90,98,41,Build Muscle
23901,30164,2023-10-31,198,95,110,20.32,93,110,39,Build Muscle
23907,30175,2023-09-10,177,78,120,16.83,94,102,42,Build Muscle
23914,30176,2022-08-12,195,86,117,19.85,93,97,30,Maintain
23918,30183,2023-10-28,180,64,86,19.43,70,100,34,Maintain
23920,30016,2021-09-14,168,70,89,22.11,87,87,34,Maintain
23922,30019,2022-10-07,192,76,85,14.09,80,99,46,Maintain
23934,30023,2023-12-16,166,63,90,21.77,99,104,35,Build Muscle
23935,30027,2024-08-02,158,60,94,21.59,88,97,32,Maintain
23938,30032,2022-12-13,175,77,96,24.54,97,101,37,Maintain
23944,30040,2024-03-09,167,79,108,15.63,87,85,33,Lose Fat
23945,30041,2023-02-18,197,76,99,19.49,87,104,49,Lose Fat
23946,30042,2022-08-03,159,95,85,10.12,96,101,40,Maintain
23950,30047,2022-11-01,200,93,108,12.35,87,97,37,Lose Fat
23952,30049,2024-02-06,151,89,90,16.35,78,107,30,Build Muscle
23958,30059,2023-11-21,153,80,103,13.78,82,90,35,Build Muscle
23964,30081,2022-09-28,197,83,101,18.42,88,103,34,Lose Fat
23965,30093,2022-07-02,194,57,98,10.82,93,102,43,Lose Fat
23966,30105,2021-09-22,198,69,104,18.15,87,104,38,Build Muscle
23967,30115,2023-03-16,152,91,88,12.3,91,107,32,Lose Fat
23968,30121,2023-09-01,162,55,97,21.27,84,90,42,Lose Fat
23969,30128,2023-08-10,157,73,103,12.52,85,108,42,Build Muscle
23972,30131,2022-04-16,173,60,99,14.09,70,110,35,Lose Fat
23974,30159,2022-05-30,155,81,101,12.77,85,110,33,Lose Fat
23976,30164,2023-06-21,178,69,110,21.83,71,94,47,Build Muscle
23982,30175,2023-09-21,192,72,86,12.6,89,100,44,Maintain
23987,30176,2022-02-03,185,64,109,10.28,86,96,47,Lose Fat
23991,30183,2022-11-23,191,56,87,13.19,96,100,37,Lose Fat
23994,30016,2023-02-15,173,84,93,15.42,73,96,43,Lose Fat
23996,30019,2023-01-11,197,95,119,19.32,79,86,48,Lose Fat
24001,30023,2024-07-09,194,79,115,19.28,99,110,36,Build Muscle
24004,30027,2024-02-15,166,87,96,23.88,99,106,30,Maintain
24009,30032,2021-12-09,171,66,104,22.52,78,101,31,Lose Fat
24010,30040,2023-01-03,162,70,105,11.74,100,99,35,Build Muscle
24022,30041,2022-01-26,170,69,96,16.57,72,105,47,Build Muscle
24025,30042,2024-01-23,169,74,96,14.93,82,88,30,Maintain
24026,30047,2024-02-23,166,82,99,19.23,75,109,48,Maintain
24034,30049,2023-01-04,188,81,91,16.26,89,109,31,Lose Fat
24036,30059,2022-11-05,196,78,109,22.95,99,87,50,Maintain
24042,30081,2024-02-07,196,81,110,17.87,83,88,36,Lose Fat
24068,30093,2023-08-14,193,59,85,23.93,87,95,34,Lose Fat
24081,30105,2024-10-28,180,94,95,11.26,98,87,50,Maintain
24085,30115,2024-04-18,180,80,106,19.57,87,94,46,Maintain
24088,30121,2022-06-15,176,68,93,20.73,76,110,38,Build Muscle
24089,30128,2022-03-28,159,86,118,12.84,80,87,34,Lose Fat
24092,30131,2025-03-21,159,93,120,24.64,83,87,39,Build Muscle
24093,30159,2022-09-22,199,86,100,17.83,98,102,43,Maintain
24095,30164,2022-07-20,156,66,98,21.32,80,96,40,Build Muscle
24102,30175,2023-04-17,194,71,93,22.73,97,104,43,Lose Fat
24106,30176,2024-05-08,176,93,114,13.22,98,96,45,Lose Fat
24111,30183,2023-01-20,200,67,97,17.59,84,100,47,Build Muscle
24115,30016,2023-10-18,191,64,107,22.05,84,89,36,Build Muscle
24116,30019,2022-02-12,173,65,86,15.96,94,89,39,Lose Fat
24123,30023,2022-12-14,158,67,113,21.71,85,100,39,Maintain
24127,30027,2023-11-02,171,67,109,18.46,89,91,37,Build Muscle
24128,30032,2024-01-28,152,90,98,22.03,77,99,40,Maintain
24132,30040,2023-10-17,162,71,101,23.78,92,85,37,Build Muscle
24136,30041,2022-04-21,192,77,90,19.69,80,108,44,Lose Fat
24142,30042,2025-03-16,170,77,94,23.67,74,106,45,Lose Fat
24144,30047,2022-09-16,191,79,109,12.63,82,99,50,Build Muscle
24155,30049,2024-04-10,190,58,115,11.72,76,106,47,Maintain
24161,30059,2022-06-26,163,86,93,14.16,79,98,41,Maintain
24162,30081,2023-07-08,176,64,104,16.76,88,110,49,Maintain
24165,30093,2024-05-29,164,59,102,22.14,84,102,34,Lose Fat
24169,30105,2024-03-07,199,57,120,22.68,78,110,42,Build Muscle
24172,30115,2023-07-22,181,66,112,19.52,77,92,31,Build Muscle
24177,30121,2025-04-20,159,86,117,16.44,93,97,44,Build Muscle
24178,30128,2023-03-10,181,70,91,19.84,76,99,36,Maintain
24182,30131,2024-05-04,181,66,105,12.37,90,102,48,Build Muscle
24184,30159,2023-12-22,179,82,115,23.23,99,95,40,Build Muscle
24186,30164,2023-05-04,171,62,98,24.49,84,86,42,Maintain
24187,30175,2022-11-13,155,56,95,12.34,85,87,36,Build Muscle
24191,30176,2023-07-02,171,91,88,19.04,77,103,33,Lose Fat
24206,30183,2024-07-03,187,63,92,15.85,91,98,44,Lose Fat
24208,30016,2023-06-04,195,57,115,14.29,76,93,38,Build Muscle
24212,30019,2023-09-01,191,63,116,14.22,81,110,31,Lose Fat
24215,30023,2022-03-16,179,76,120,16.73,85,104,33,Build Muscle
24218,30027,2022-03-15,163,64,120,13.61,90,89,30,Build Muscle
24222,30032,2023-06-01,180,88,95,21.65,94,91,42,Maintain
24238,30040,2023-02-15,162,73,107,11.03,95,104,44,Maintain
24242,30041,2023-03-26,159,82,92,18.8,77,101,42,Build Muscle
24246,30042,2024-01-13,185,62,91,13.3,87,94,49,Build Muscle
24248,30047,2023-11-09,165,79,86,11.57,96,109,42,Build Muscle
24260,30049,2023-10-09,174,92,110,23.03,96,90,41,Lose Fat
24274,30059,2024-04-16,181,55,106,14.92,75,100,32,Build Muscle
24284,30081,2022-07-28,192,88,116,15.46,74,89,46,Build Muscle
24291,30093,2022-05-29,187,71,107,18.93,91,86,38,Maintain
24310,30105,2023-12-28,199,74,105,24.66,83,88,39,Build Muscle
24316,30115,2025-03-02,163,64,87,18.49,85,106,46,Maintain
24323,30121,2022-06-28,152,75,118,24.84,91,109,50,Maintain
24325,30128,2023-03-10,157,71,89,21.38,90,97,37,Lose Fat
24327,30131,2022-03-18,170,90,93,23.87,97,101,35,Lose Fat
24334,30159,2022-10-13,156,85,116,24.53,71,110,49,Lose Fat
24338,30164,2023-02-27,186,56,114,20.83,88,86,48,Lose Fat
24340,30175,2022-11-08,168,67,120,22.29,70,98,43,Maintain
24347,30176,2023-04-16,175,94,101,24.85,92,105,45,Maintain
24351,30183,2021-07-31,198,90,100,13.38,71,103,30,Lose Fat
24353,30016,2022-12-19,179,61,109,21.83,84,86,37,Build Muscle
24363,30019,2023-08-02,175,71,111,17.59,76,95,37,Maintain
24377,30023,2022-07-31,188,81,114,20.15,93,107,30,Maintain
24379,30027,2022-11-04,157,63,90,14.78,73,103,31,Maintain
24382,30032,2022-04-14,170,62,119,17.93,95,110,44,Lose Fat
24383,30040,2022-06-26,159,67,92,20.21,71,88,43,Lose Fat
24385,30041,2021-12-28,190,95,116,19.49,94,99,48,Lose Fat
24389,30042,2023-05-07,171,78,117,13.04,79,104,37,Lose Fat
24392,30047,2023-07-29,190,95,92,19.13,79,100,49,Maintain
24395,30049,2021-11-07,166,90,91,11.2,87,90,43,Build Muscle
24402,30059,2024-07-07,174,72,104,22.18,74,89,37,Lose Fat
24403,30081,2025-04-10,155,69,110,21.25,72,92,40,Maintain
24413,30093,2022-02-02,198,90,100,19.19,88,98,34,Build Muscle
24415,30105,2021-08-12,189,75,96,21.78,75,106,36,Lose Fat
24422,30115,2022-12-29,180,68,91,11.1,71,93,50,Build Muscle
24423,30121,2022-12-19,183,77,87,15.49,81,109,49,Maintain
24428,30128,2024-09-03,188,69,109,19.99,100,91,31,Maintain
24430,30131,2023-05-28,165,73,118,19.72,91,104,46,Maintain
24431,30159,2022-02-20,185,60,87,21.53,94,99,33,Lose Fat
24443,30164,2021-12-26,192,93,85,19.6,80,99,45,Maintain
24446,30175,2022-06-29,165,92,107,19.85,71,99,33,Maintain
24448,30176,2022-11-29,191,68,97,20.11,93,90,44,Maintain
24449,30183,2022-09-30,187,79,102,19.46,90,109,32,Maintain
24451,30016,2022-05-07,183,82,108,19.02,97,106,43,Lose Fat
24454,30019,2022-01-11,160,93,103,23.23,89,104,32,Maintain
24458,30023,2022-06-20,163,69,113,15.81,82,90,47,Maintain
24460,30027,2023-03-23,189,60,115,18.12,89,104,43,Maintain
24463,30032,2023-05-24,184,75,101,12.62,96,97,38,Lose Fat
24467,30040,2024-03-02,179,73,111,23.71,78,89,38,Maintain
24468,30041,2023-04-05,190,58,112,21.32,96,93,36,Build Muscle
24473,30042,2025-02-07,189,93,93,18.79,70,90,43,Lose Fat
24481,30047,2022-03-09,164,73,107,13.56,71,92,47,Maintain
24501,30049,2023-05-04,150,68,119,16.2,100,87,39,Maintain
24503,30059,2022-03-29,163,87,95,13.49,99,101,40,Lose Fat
24508,30081,2024-06-21,191,94,95,16.09,96,94,42,Maintain
24513,30093,2022-12-14,195,63,90,17.02,98,87,40,Lose Fat
24518,30105,2022-11-22,152,63,102,21.92,91,103,48,Build Muscle
24520,30115,2022-12-15,194,60,113,10.17,81,102,47,Lose Fat
24521,30121,2023-07-01,167,65,107,12.32,94,105,34,Maintain
24522,30128,2024-03-10,159,58,99,24.08,98,104,48,Build Muscle
24526,30131,2024-06-14,198,61,118,14.45,86,88,44,Maintain
24529,30159,2022-10-20,181,61,99,18.89,91,100,31,Lose Fat
24532,30164,2022-11-18,167,91,105,23.56,91,91,36,Lose Fat
24534,30175,2022-02-22,182,74,88,18.94,83,90,30,Maintain
24543,30176,2023-09-11,160,85,116,15.58,99,105,36,Lose Fat
24544,30183,2023-09-13,187,56,87,24.29,87,89,47,Build Muscle
24546,30016,2023-02-22,190,61,88,13.68,74,101,31,Build Muscle
24551,30019,2023-04-29,172,56,119,20.34,99,92,31,Maintain
24555,30023,2022-06-13,197,89,105,18.72,76,100,41,Lose Fat
24558,30027,2022-03-11,180,85,107,10.41,72,90,30,Maintain
24559,30032,2023-09-13,182,95,89,22.45,76,97,47,Build Muscle
24561,30040,2024-04-16,197,88,98,13.22,95,102,50,Build Muscle
24563,30041,2024-05-27,184,76,86,23.76,87,87,40,Lose Fat
24569,30042,2024-07-12,200,56,117,10.74,86,85,46,Lose Fat
24571,30047,2024-01-02,179,95,96,24.39,73,89,35,Lose Fat
24577,30049,2024-10-15,154,81,101,12.8,96,90,50,Lose Fat
24578,30059,2025-01-22,152,81,116,20.48,87,105,50,Build Muscle
24588,30081,2022-06-12,177,72,94,20.14,82,99,36,Maintain
24595,30093,2022-04-12,185,80,111,23.21,85,94,30,Lose Fat
24597,30105,2022-09-14,190,72,86,18.51,81,91,45,Maintain
24599,30115,2023-04-03,172,75,85,24.45,76,92,38,Build Muscle
24606,30121,2023-06-12,159,70,101,21.56,90,91,30,Lose Fat
24614,30128,2023-12-03,162,70,109,14.56,92,91,33,Lose Fat
24616,30131,2024-07-18,194,93,101,20.91,96,109,41,Build Muscle
24621,30159,2024-02-16,171,81,98,19.34,94,100,49,Build Muscle
24623,30164,2023-01-31,151,88,116,22.12,85,85,48,Build Muscle
24640,30175,2023-05-05,189,87,111,22.21,71,97,32,Build Muscle
24642,30176,2023-07-23,154,70,103,20.82,92,90,35,Maintain
24656,30183,2021-09-05,195,93,117,14.57,81,85,37,Build Muscle
24662,30016,2022-06-29,161,82,108,23.17,70,97,45,Build Muscle
24665,30019,2022-11-21,192,58,92,22.12,71,107,44,Lose Fat
24675,30023,2022-03-16,170,70,101,19.41,85,105,42,Maintain
24678,30027,2023-07-04,188,84,104,24.28,87,102,34,Maintain
24680,30032,2023-04-21,191,63,85,18.46,72,109,48,Lose Fat
24681,30040,2022-06-05,164,56,109,15.1,96,89,30,Maintain
24687,30041,2022-12-05,159,83,89,13.47,85,93,42,Lose Fat
24693,30042,2021-07-16,179,76,90,22.72,95,100,37,Lose Fat
24696,30047,2023-06-26,178,88,114,14.28,95,102,38,Lose Fat
24698,30049,2024-05-01,191,93,97,12.2,73,110,45,Lose Fat
24704,30059,2022-10-03,155,88,113,22.91,83,99,32,Maintain
24719,30081,2022-01-27,156,82,87,24.03,83,88,33,Maintain
24723,30093,2024-03-30,160,62,95,11.35,70,104,49,Lose Fat
24726,30105,2023-07-08,177,73,116,10.4,86,99,41,Maintain
24733,30115,2022-12-24,182,59,92,18.28,79,95,39,Maintain
24734,30121,2022-10-12,171,58,98,18.87,85,98,31,Build Muscle
24744,30128,2022-02-07,169,62,97,11.16,96,98,46,Maintain
24745,30131,2025-02-09,156,72,88,16.75,73,98,34,Maintain
24749,30159,2023-09-23,180,94,90,23.03,95,87,40,Lose Fat
24750,30164,2023-11-07,153,59,86,24.99,83,103,47,Maintain
24762,30175,2023-01-28,193,75,102,13.37,95,98,44,Lose Fat
24770,30176,2023-08-23,175,68,101,10.55,80,98,42,Build Muscle
24775,30183,2023-06-13,191,88,115,18.22,79,109,37,Lose Fat
24779,30016,2022-11-20,200,76,101,18.33,97,96,34,Build Muscle
24780,30019,2023-10-19,181,86,102,21.52,96,95,40,Build Muscle
